month,location,grid_squaresX,grid_squaresY,aq,utctimestamp,period,test_period
Oct-20,Morris/Barchester Street,537731.0,181761.0,31.0,2020-10-01,before,
Oct-20,Toynbee St/Commercial St,533689.0,181705.0,47.0,2020-10-01,before,
Oct-20,Dolphin Lane,537539.0,180688.0,30.8,2020-10-01,before,
Oct-20,"Cascades, Westferry Road",537115.0,180074.0,51.3,2020-10-01,before,
Oct-20,Hatfield Terrace/Fairfield Road,537355.0,183059.0,32.3,2020-10-01,before,
Oct-20,Poplar High St/Cotton St,538244.0,180761.0,85.9,2020-10-01,before,
Oct-20,Millwall Park,538246.0,178689.0,26.7,2020-10-01,before,
Oct-20,Limeharbour,537953.0,179357.0,51.3,2020-10-01,before,
Oct-20,Wrexham Road,537581.0,183209.0,39.1,2020-10-01,before,
Oct-20,Bromley High Street/ St Leonards,537868.0,182912.0,41.7,2020-10-01,before,
Oct-20,Mast House Terrace,537348.0,178690.0,37.0,2020-10-01,before,
Oct-20,Hale Street,537661.0,180768.0,35.4,2020-10-01,before,
Oct-20,Newport Avenue,538954.0,180872.0,25.2,2020-10-01,before,
Oct-20,Shirbutt St o/s Holy Family School,537555.0,180892.0,28.5,2020-10-01,before,
Oct-20,Devas Street /Devons road,537821.0,182332.0,25.4,2020-10-01,before,
Oct-20,John Smith Mews,538742.0,180756.0,36.6,2020-10-01,before,
Oct-20,Bow Rd/Alfred St,537056.0,182773.0,37.5,2020-10-01,before,
Oct-20,Millwall Park,538258.0,178689.0,29.6,2020-10-01,before,
Oct-20,Chrisp Street/E India Dock Road ,537940.0,181021.0,46.4,2020-10-01,before,
Oct-20,Portree Street,538895.0,181296.0,50.3,2020-10-01,before,
Oct-20,Mile End Road Corner Bancroft Rd,535929.0,182220.0,40.6,2020-10-01,before,
Oct-20,Thames Path Storers Quay,538730.0,178733.0,31.7,2020-10-01,before,
Oct-20,Seyssel Street,538544.0,178767.0,39.9,2020-10-01,before,
Oct-20,Prestons Road/ Coldharbour,538364.0,180188.0,43.7,2020-10-01,before,
Oct-20,Westferry Road/Limehouse Link jnct,537100.0,180791.0,40.4,2020-10-01,before,
Oct-20,Manchester Road/East Ferry Road,538032.0,178360.0,33.7,2020-10-01,before,
Oct-20,Admirals Way,537424.0,179910.0,33.2,2020-10-01,before,
Oct-20,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,41.0,2020-10-01,before,
Oct-20,Cavell St/Stepney Way,534884.0,181667.0,41.3,2020-10-01,before,
Oct-20,Grove Rd/Old Ford Rd,535930.0,183385.0,28.9,2020-10-01,before,
Oct-20,Wapping High St/Sampson St,534444.0,180122.0,30.6,2020-10-01,before,
Oct-20,Warner Place/Hackney Rd,534255.0,183130.0,32.8,2020-10-01,before,
Oct-20,Ackroyd Drive,536768.0,181772.0,46.9,2020-10-01,before,
Oct-20,Brodlove Lane,535598.0,180816.0,43.7,2020-10-01,before,
Oct-20,Ben Johnson Road,536080.0,181721.0,41.8,2020-10-01,before,
Oct-20,Jubilee Street/Commercial Rd,535174.0,181290.0,45.3,2020-10-01,before,
Oct-20,Whitechapel Market,534516.0,181744.0,59.1,2020-10-01,before,
Oct-20,Wentworth Mews,536452.0,182454.0,40.0,2020-10-01,before,
Oct-20,Harford St/Mile End Rd,536089.0,182258.0,38.2,2020-10-01,before,
Oct-20,Rhondda Grove/Mile End Rd,536542.0,182589.0,39.6,2020-10-01,before,
Oct-20,Squirries St/Gosset St,534313.0,182810.0,35.2,2020-10-01,before,
Oct-20,Commercial St/Calvin St,533611.0,182037.0,45.5,2020-10-01,before,
Oct-20,Whitechapel High St (KFC),533985.0,181426.0,50.6,2020-10-01,before,
Oct-20,Fieldgate Street,534239.0,181565.0,39.3,2020-10-01,before,
Oct-20,Hannibal Rd/Mile End Rd,535386.0,182021.0,,2020-10-01,before,
Oct-20,Brick Lane/Princelet St,533866.0,181860.0,31.3,2020-10-01,before,
Oct-20,Roman Rd/Globe Road,535296.0,182793.0,34.8,2020-10-01,before,
Oct-20,Parnell Rd/Old Ford Rd,536875.0,183740.0,38.6,2020-10-01,before,
Oct-20,Thoydon Rd,536105.0,183049.0,30.1,2020-10-01,before,
Oct-20,Victoria Park (Co-location site),536494.0,184170.0,21.6,2020-10-01,before,
Oct-20,Mansell St,533800.0,181021.0,44.8,2020-10-01,before,
Oct-20,Buckfast St/Bethnal Green Rd,534259.0,182580.0,28.3,2020-10-01,before,
Oct-20,Bonner Road,535356.0,183223.0,34.6,2020-10-01,before,
Oct-20,Victoria Park (Co-location site),536494.0,184170.0,24.0,2020-10-01,before,
Oct-20,St Katherine's Way,533992.0,180376.0,29.6,2020-10-01,before,
Oct-20,Pitsea St/Commercial Rd,535797.0,181164.0,32.9,2020-10-01,before,
Oct-20,Wapping Wall/Garnet St,535133.0,180376.0,33.0,2020-10-01,before,
Oct-20,Dod St/Burdett Rd,537049.0,181292.0,34.6,2020-10-01,before,
Oct-20,Ford Close/Roman Rd,536457.0,183301.0,36.7,2020-10-01,before,
Oct-20,Stepney Green,535545.0,181604.0,32.7,2020-10-01,before,
Oct-20,Sidney St/Mile End Rd,534968.0,181878.0,40.0,2020-10-01,before,
Oct-20,Whitechapel Rd/Adler St,534133.0,181509.0,41.8,2020-10-01,before,
Oct-20,Calvert Ave/Boundary Street,533507.0,182569.0,,2020-10-01,before,
Oct-20,Bow Rd /Glebe Terrace,537525.0,182887.0,54.2,2020-10-01,before,
Oct-20,Philpot St/Commercial Road,534816.0,181321.0,38.9,2020-10-01,before,
Oct-20,Globe Rd/Mile End Rd,535634.0,182148.0,40.8,2020-10-01,before,
Oct-20,Cartwright Street,533955.0,180805.0,33.5,2020-10-01,before,
Oct-20,Fairfield Road/Tredegar Road ,537159.0,183415.0,48.7,2020-10-01,before,
Oct-20,Narrow St/Limehouse Link,535977.0,180879.0,70.2,2020-10-01,before,
Oct-20,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,41.3,2020-10-01,before,
Oct-20,Locksley St/St Paul's Way,536704.0,181647.0,35.6,2020-10-01,before,
Oct-20,Dellow St/The Highway,534951.0,180779.0,53.9,2020-10-01,before,
Oct-20,Wick Lane/Autumn St,537304.0,183619.0,,2020-10-01,before,
Oct-20,Paradise Row/Bethnal Green Rd,534959.0,182757.0,38.4,2020-10-01,before,
Oct-20,Finnis St/Three Colts Lane,534783.0,182385.0,31.4,2020-10-01,before,
Oct-20,Watney Market,534938.0,181257.0,32.6,2020-10-01,before,
Oct-20,Rhodeswell Rd,536577.0,181379.0,31.6,2020-10-01,before,
Oct-20,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,38.8,2020-10-01,before,
Oct-20,Queensbridge Rd/Hackney Rd,533985.0,183122.0,36.3,2020-10-01,before,
Oct-20,Bow Common Lane/St Paul's Way,537248.0,181820.0,38.4,2020-10-01,before,
Oct-20,Rich Street,536937.0,180987.0,36.9,2020-10-01,before,
Oct-20,Colombia Rd/Gossett Street,533883.0,182815.0,35.9,2020-10-01,before,
Oct-20,TH Cemetery Park,536732.0,182361.0,20.9,2020-10-01,before,
Nov-20,Stepney Green,535545.0,181604.0,38.5,2020-11-01,before,
Nov-20,John Smith Mews,538742.0,180756.0,38.9,2020-11-01,before,
Nov-20,Whitechapel Market,534516.0,181744.0,55.6,2020-11-01,before,
Nov-20,Fieldgate Street,534239.0,181565.0,43.1,2020-11-01,before,
Nov-20,Toynbee St/Commercial St,533689.0,181705.0,54.1,2020-11-01,before,
Nov-20,Prestons Road/ Coldharbour,538364.0,180188.0,48.1,2020-11-01,before,
Nov-20,Whitechapel Rd/Adler St,534133.0,181509.0,44.0,2020-11-01,before,
Nov-20,Globe Rd/Mile End Rd,535634.0,182148.0,42.9,2020-11-01,before,
Nov-20,Grove Rd/Old Ford Rd,535930.0,183385.0,41.9,2020-11-01,before,
Nov-20,Blair Street (End of Street),538365.0,181180.0,51.5,2020-11-01,before,
Nov-20,Bow Common Lane/St Paul's Way,537248.0,181820.0,43.1,2020-11-01,before,
Nov-20,Bonner Road,535356.0,183223.0,40.7,2020-11-01,before,
Nov-20,Finnis St/Three Colts Lane,534783.0,182385.0,31.5,2020-11-01,before,
Nov-20,Bromley High Street/ St Leonards,537868.0,182912.0,43.6,2020-11-01,before,
Nov-20,Wrexham Road,537581.0,183209.0,46.0,2020-11-01,before,
Nov-20,Sidney St/Mile End Rd,534968.0,181878.0,42.4,2020-11-01,before,
Nov-20,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,44.8,2020-11-01,before,
Nov-20,Hatfield Terrace/Fairfield Road,537355.0,183059.0,39.2,2020-11-01,before,
Nov-20,Philpot St/Commercial Road,534816.0,181321.0,43.6,2020-11-01,before,
Nov-20,Dellow St/The Highway,534951.0,180779.0,55.0,2020-11-01,before,
Nov-20,Warner Place/Hackney Rd,534255.0,183130.0,37.3,2020-11-01,before,
Nov-20,Devons Road / Campbell Road ,537577.0,182232.0,71.7,2020-11-01,before,
Nov-20,Queensbridge Rd/Hackney Rd,533985.0,183122.0,40.6,2020-11-01,before,
Nov-20,Devas Street /Devons road,537821.0,182332.0,50.8,2020-11-01,before,
Nov-20,Wapping Wall/Garnet St,535133.0,180376.0,36.0,2020-11-01,before,
Nov-20,Morris/Barchester Street,537731.0,181761.0,38.1,2020-11-01,before,
Nov-20,Brodlove Lane,535598.0,180816.0,43.5,2020-11-01,before,
Nov-20,Squirries St/Gosset St,534313.0,182810.0,41.9,2020-11-01,before,
Nov-20,Chrisp Street/E India Dock Road ,537940.0,181021.0,51.6,2020-11-01,before,
Nov-20,Jubilee Street/Commercial Rd,535174.0,181290.0,51.7,2020-11-01,before,
Nov-20,Cavell St/Stepney Way,534884.0,181667.0,47.5,2020-11-01,before,
Nov-20,Zetland Street/A12,538178.0,181747.0,58.3,2020-11-01,before,
Nov-20,Hale Street,537661.0,180768.0,37.2,2020-11-01,before,
Nov-20,Hannibal Rd/Mile End Rd,535386.0,182021.0,43.2,2020-11-01,before,
Nov-20,Roman Rd/Globe Road,535296.0,182793.0,44.3,2020-11-01,before,
Nov-20,Buckfast St/Bethnal Green Rd,534259.0,182580.0,36.8,2020-11-01,before,
Nov-20,Poplar High St/Cotton St,538244.0,180761.0,85.2,2020-11-01,before,
Nov-20,Brick Lane/Princelet St,533866.0,181860.0,38.1,2020-11-01,before,
Nov-20,Cartwright Street,533955.0,180805.0,42.6,2020-11-01,before,
Nov-20,Locksley St/St Paul's Way,536704.0,181647.0,42.0,2020-11-01,before,
Nov-20,Pitsea St/Commercial Rd,535797.0,181164.0,41.0,2020-11-01,before,
Nov-20,Sextant Avenue,538674.0,178888.0,32.1,2020-11-01,before,
Nov-20,Admirals Way,537424.0,179910.0,40.0,2020-11-01,before,
Nov-20,Whitechapel High St (KFC),533985.0,181426.0,48.5,2020-11-01,before,
Nov-20,Millwall Park,538246.0,178689.0,31.1,2020-11-01,before,
Nov-20,Rhondda Grove/Mile End Rd,536542.0,182589.0,38.0,2020-11-01,before,
Nov-20,Wentworth Mews,536452.0,182454.0,49.2,2020-11-01,before,
Nov-20,Commercial St/Calvin St,533611.0,182037.0,50.5,2020-11-01,before,
Nov-20,Mast House Terrace,537348.0,178690.0,45.2,2020-11-01,before,
Nov-20,Shirbutt St o/s Holy Family School,537555.0,180892.0,36.7,2020-11-01,before,
Nov-20,Ackroyd Drive,536768.0,181772.0,48.2,2020-11-01,before,
Nov-20,Bow Rd/Alfred St,537056.0,182773.0,46.7,2020-11-01,before,
Nov-20,Dod St/Burdett Rd,537049.0,181292.0,38.6,2020-11-01,before,
Nov-20,Parnell Rd/Old Ford Rd,536875.0,183740.0,44.9,2020-11-01,before,
Nov-20,Rich Street,536937.0,180987.0,39.6,2020-11-01,before,
Nov-20,"Cascades, Westferry Road",537115.0,180074.0,54.4,2020-11-01,before,
Nov-20,Watney Market,534938.0,181257.0,38.6,2020-11-01,before,
Nov-20,Wick Lane/Autumn St,537304.0,183619.0,46.4,2020-11-01,before,
Nov-20,Thames Path Storers Quay,538730.0,178733.0,40.4,2020-11-01,before,
Nov-20,Westferry Road/Limehouse Link jnct,537100.0,180791.0,42.3,2020-11-01,before,
Nov-20,Fairfield Road/Tredegar Road ,537159.0,183415.0,49.6,2020-11-01,before,
Nov-20,Calvert Ave/Boundary Street,533507.0,182569.0,38.7,2020-11-01,before,
Nov-20,Dolphin Lane,537539.0,180688.0,37.0,2020-11-01,before,
Nov-20,Bow Rd /Glebe Terrace,537525.0,182887.0,57.6,2020-11-01,before,
Nov-20,TH Cemetery Park,536732.0,182361.0,25.5,2020-11-01,before,
Nov-20,Colombia Rd/Gossett Street,533883.0,182815.0,41.8,2020-11-01,before,
Nov-20,Augusta St/Giraud St,537516.0,181392.0,36.9,2020-11-01,before,
Nov-20,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,41.6,2020-11-01,before,
Nov-20,Limeharbour,537953.0,179357.0,54.3,2020-11-01,before,
Nov-20,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,48.5,2020-11-01,before,
Nov-20,Paradise Row/Bethnal Green Rd,534959.0,182757.0,37.7,2020-11-01,before,
Nov-20,Ben Johnson Road,536080.0,181721.0,45.6,2020-11-01,before,
Nov-20,Wapping High St/Sampson St,534444.0,180122.0,37.2,2020-11-01,before,
Nov-20,Newport Avenue,538954.0,180872.0,37.3,2020-11-01,before,
Nov-20,Rhodeswell Rd,536577.0,181379.0,36.6,2020-11-01,before,
Nov-20,Seyssel Street,538544.0,178767.0,38.5,2020-11-01,before,
Nov-20,Harford St/Mile End Rd,536089.0,182258.0,40.4,2020-11-01,before,
Nov-20,Lawnhouse Close ,538190.0,179750.0,45.1,2020-11-01,before,
Nov-20,Thoydon Rd,536105.0,183049.0,41.8,2020-11-01,before,
Nov-20,St Katherine's Way,533992.0,180376.0,35.2,2020-11-01,before,
Nov-20,Millwall Park,538258.0,178689.0,29.4,2020-11-01,before,
Nov-20,Manchester Road/Ollife Street ,538431.0,179044.0,44.5,2020-11-01,before,
Nov-20,Narrow St/Limehouse Link,535977.0,180879.0,79.8,2020-11-01,before,
Nov-20,Victoria Park (Co-location site),536494.0,184170.0,28.5,2020-11-01,before,
Nov-20,Mansell St,533800.0,181021.0,45.9,2020-11-01,before,
Nov-20,Portree Street,538895.0,181296.0,56.8,2020-11-01,before,
Nov-20,Manchester Road/East Ferry Road,538032.0,178360.0,40.8,2020-11-01,before,
Nov-20,Victoria Park (Co-location site),536494.0,184170.0,27.3,2020-11-01,before,
Nov-20,Mile End Road Corner Bancroft Rd,535929.0,182220.0,43.2,2020-11-01,before,
Nov-20,Ford Close/Roman Rd,536457.0,183301.0,39.0,2020-11-01,before,
Dec-20,Bromley High Street/ St Leonards,537868.0,182912.0,45.3,2020-12-01,before,
Dec-20,Whitechapel Rd/Adler St,534133.0,181509.0,41.9,2020-12-01,before,
Dec-20,Colombia Rd/Gossett Street,533883.0,182815.0,38.3,2020-12-01,before,
Dec-20,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,45.5,2020-12-01,before,
Dec-20,Wapping High St/Sampson St,534444.0,180122.0,38.1,2020-12-01,before,
Dec-20,Cartwright Street,533955.0,180805.0,37.7,2020-12-01,before,
Dec-20,Thames Path Storers Quay,538730.0,178733.0,35.6,2020-12-01,before,
Dec-20,Portree Street,538895.0,181296.0,54.8,2020-12-01,before,
Dec-20,Zetland Street/A12,538178.0,181747.0,60.6,2020-12-01,before,
Dec-20,Warner Place/Hackney Rd,534255.0,183130.0,34.0,2020-12-01,before,
Dec-20,St Katherine's Way,533992.0,180376.0,25.6,2020-12-01,before,
Dec-20,Blair Street (End of Street),538365.0,181180.0,51.5,2020-12-01,before,
Dec-20,Mile End Road Corner Bancroft Rd,535929.0,182220.0,44.4,2020-12-01,before,
Dec-20,Devas Street /Devons road,537821.0,182332.0,48.6,2020-12-01,before,
Dec-20,Shirbutt St o/s Holy Family School,537555.0,180892.0,35.6,2020-12-01,before,
Dec-20,Newport Avenue,538954.0,180872.0,34.9,2020-12-01,before,
Dec-20,Squirries St/Gosset St,534313.0,182810.0,43.7,2020-12-01,before,
Dec-20,Commercial St/Calvin St,533611.0,182037.0,54.9,2020-12-01,before,
Dec-20,Brick Lane/Princelet St,533866.0,181860.0,37.2,2020-12-01,before,
Dec-20,Mansell St,533800.0,181021.0,46.4,2020-12-01,before,
Dec-20,Buckfast St/Bethnal Green Rd,534259.0,182580.0,37.5,2020-12-01,before,
Dec-20,Whitechapel High St (KFC),533985.0,181426.0,39.3,2020-12-01,before,
Dec-20,Calvert Ave/Boundary Street,533507.0,182569.0,38.3,2020-12-01,before,
Dec-20,Bethnal Green Rd/ Brick Lane,533860.0,182442.0,39.0,2020-12-01,before,
Dec-20,Bonner Road,535356.0,183223.0,44.0,2020-12-01,before,
Dec-20,Wrexham Road,537581.0,183209.0,43.9,2020-12-01,before,
Dec-20,Ben Johnson Road,536080.0,181721.0,45.0,2020-12-01,before,
Dec-20,Seyssel Street,538544.0,178767.0,42.3,2020-12-01,before,
Dec-20,Harford St/Mile End Rd,536089.0,182258.0,39.3,2020-12-01,before,
Dec-20,Thoydon Rd,536105.0,183049.0,36.8,2020-12-01,before,
Dec-20,Millwall Park,538258.0,178689.0,25.7,2020-12-01,before,
Dec-20,Ford Close/Roman Rd,536457.0,183301.0,40.0,2020-12-01,before,
Dec-20,Manchester Road/East Ferry Road,538032.0,178360.0,,2020-12-01,before,
Dec-20,Victoria Park (Co-location site),536494.0,184170.0,26.6,2020-12-01,before,
Dec-20,Victoria Park (Co-location site),536494.0,184170.0,28.6,2020-12-01,before,
Dec-20,Limeharbour,537953.0,179357.0,54.3,2020-12-01,before,
Dec-20,Parnell Rd/Old Ford Rd,536875.0,183740.0,41.9,2020-12-01,before,
Dec-20,St Stephen's Rd/Tredegar Rd,536713.0,183070.0,45.2,2020-12-01,before,
Dec-20,Millwall Park,538246.0,178689.0,28.1,2020-12-01,before,
Dec-20,Rhondda Grove/Mile End Rd,536542.0,182589.0,,2020-12-01,before,
Dec-20,Mast House Terrace,537348.0,178690.0,42.1,2020-12-01,before,
Dec-20,Wentworth Mews,536452.0,182454.0,49.2,2020-12-01,before,
Dec-20,Ackroyd Drive,536768.0,181772.0,48.1,2020-12-01,before,
Dec-20,Bow Rd/Alfred St,537056.0,182773.0,42.6,2020-12-01,before,
Dec-20,Dod St/Burdett Rd,537049.0,181292.0,40.0,2020-12-01,before,
Dec-20,Rich Street,536937.0,180987.0,43.5,2020-12-01,before,
Dec-20,"Cascades, Westferry Road",537115.0,180074.0,51.1,2020-12-01,before,
Dec-20,Watney Market,534938.0,181257.0,,2020-12-01,before,
Dec-20,Westferry Road/Limehouse Link jnct,537100.0,180791.0,40.8,2020-12-01,before,
Dec-20,Wick Lane/Autumn St,537304.0,183619.0,48.3,2020-12-01,before,
Dec-20,Fairfield Road/Tredegar Road ,537159.0,183415.0,50.0,2020-12-01,before,
Dec-20,Dolphin Lane,537539.0,180688.0,34.4,2020-12-01,before,
Dec-20,Bow Rd /Glebe Terrace,537525.0,182887.0,54.5,2020-12-01,before,
Dec-20,TH Cemetery Park,536732.0,182361.0,27.7,2020-12-01,before,
Dec-20,Augusta St/Giraud St,537516.0,181392.0,38.3,2020-12-01,before,
Dec-20,Rhodeswell Rd,536577.0,181379.0,37.5,2020-12-01,before,
Dec-20,Paradise Row/Bethnal Green Rd,534959.0,182757.0,43.4,2020-12-01,before,
Dec-20,Manchester Road/Ollife Street ,538431.0,179044.0,42.4,2020-12-01,before,
Dec-20,Lawnhouse Close ,538190.0,179750.0,41.2,2020-12-01,before,
Dec-20,Finnis St/Three Colts Lane,534783.0,182385.0,37.3,2020-12-01,before,
Dec-20,Sidney St/Mile End Rd,534968.0,181878.0,46.9,2020-12-01,before,
Dec-20,Hatfield Terrace/Fairfield Road,537355.0,183059.0,39.1,2020-12-01,before,
Dec-20,Philpot St/Commercial Road,534816.0,181321.0,50.2,2020-12-01,before,
Dec-20,Dellow St/The Highway,534951.0,180779.0,51.1,2020-12-01,before,
Dec-20,Devons Road / Campbell Road ,537577.0,182232.0,42.8,2020-12-01,before,
Dec-20,Queensbridge Rd/Hackney Rd,533985.0,183122.0,39.3,2020-12-01,before,
Dec-20,Morris/Barchester Street,537731.0,181761.0,38.3,2020-12-01,before,
Dec-20,Wapping Wall/Garnet St,535133.0,180376.0,38.5,2020-12-01,before,
Dec-20,Brodlove Lane,535598.0,180816.0,43.3,2020-12-01,before,
Dec-20,Chrisp Street/E India Dock Road ,537940.0,181021.0,48.5,2020-12-01,before,
Dec-20,Jubilee Street/Commercial Rd,535174.0,181290.0,51.0,2020-12-01,before,
Dec-20,Cavell St/Stepney Way,534884.0,181667.0,44.8,2020-12-01,before,
Dec-20,Hale Street,537661.0,180768.0,36.1,2020-12-01,before,
Dec-20,Hannibal Rd/Mile End Rd,535386.0,182021.0,42.5,2020-12-01,before,
Dec-20,Poplar High St/Cotton St,538244.0,180761.0,62.0,2020-12-01,before,
Dec-20,Roman Rd/Globe Road,535296.0,182793.0,43.1,2020-12-01,before,
Dec-20,Bow Common Lane/St Paul's Way,537248.0,181820.0,42.6,2020-12-01,before,
Dec-20,John Smith Mews,538742.0,180756.0,39.7,2020-12-01,before,
Dec-20,Grove Rd/Old Ford Rd,535930.0,183385.0,,2020-12-01,before,
Dec-20,Fieldgate Street,534239.0,181565.0,44.3,2020-12-01,before,
Dec-20,Prestons Road/ Coldharbour,538364.0,180188.0,44.4,2020-12-01,before,
Dec-20,Whitechapel Market,534516.0,181744.0,56.1,2020-12-01,before,
Dec-20,Toynbee St/Commercial St,533689.0,181705.0,51.0,2020-12-01,before,
Dec-20,Globe Rd/Mile End Rd,535634.0,182148.0,45.1,2020-12-01,before,
Dec-20,Stepney Green,535545.0,181604.0,38.0,2020-12-01,before,
Dec-20,Admirals Way,537424.0,179910.0,26.2,2020-12-01,before,
Dec-20,Pitsea St/Commercial Rd,535797.0,181164.0,44.0,2020-12-01,before,
Dec-20,Narrow St/Limehouse Link,535977.0,180879.0,68.8,2020-12-01,before,
Dec-20,Locksley St/St Paul's Way,536704.0,181647.0,39.2,2020-12-01,before,
Dec-20,Sextant Avenue,538674.0,178888.0,32.3,2020-12-01,before,
Jan-21,Colombia Rd/Gossett Street,533883.0,182815.0,43.1,2021-01-01,before,
Jan-21,Prestons Road/ Coldharbour,538364.0,180188.0,43.1,2021-01-01,before,
Jan-21,Sidney St/Mile End Rd,534968.0,181878.0,47.3,2021-01-01,before,
Jan-21,Toynbee St/Commercial St,533689.0,181705.0,52.9,2021-01-01,before,
Jan-21,Admirals Way,537424.0,179910.0,36.3,2021-01-01,before,
Jan-21,Philpot St/Commercial Road,534816.0,181321.0,51.2,2021-01-01,before,
Jan-21,Lawnhouse Close ,538190.0,179750.0,47.3,2021-01-01,before,
Jan-21,Dellow St/The Highway,534951.0,180779.0,53.0,2021-01-01,before,
Jan-21,Manchester Road/Ollife Street ,538431.0,179044.0,46.3,2021-01-01,before,
Jan-21,Queensbridge Rd/Hackney Rd,533985.0,183122.0,43.0,2021-01-01,before,
Jan-21,Wapping Wall/Garnet St,535133.0,180376.0,41.0,2021-01-01,before,
Jan-21,Millwall Park,538258.0,178689.0,35.9,2021-01-01,before,
Jan-21,Brodlove Lane,535598.0,180816.0,45.0,2021-01-01,before,
Jan-21,Manchester Road/East Ferry Road,538032.0,178360.0,39.2,2021-01-01,before,
Jan-21,Jubilee Street/Commercial Rd,535174.0,181290.0,52.6,2021-01-01,before,
Jan-21,Limeharbour,537953.0,179357.0,59.0,2021-01-01,before,
Jan-21,Finnis St/Three Colts Lane,534783.0,182385.0,36.4,2021-01-01,before,
Jan-21,Millwall Park,538246.0,178689.0,36.9,2021-01-01,before,
Jan-21,John Smith Mews,538742.0,180756.0,42.6,2021-01-01,before,
Jan-21,Poplar High St/Cotton St,538244.0,180761.0,80.2,2021-01-01,before,
Jan-21,Devas Street /Devons road,537821.0,182332.0,56.2,2021-01-01,before,
Jan-21,Cartwright Street,533955.0,180805.0,34.4,2021-01-01,before,
Jan-21,Bromley High Street/ St Leonards,537868.0,182912.0,46.5,2021-01-01,before,
Jan-21,Whitechapel Rd/Adler St,534133.0,181509.0,37.7,2021-01-01,before,
Jan-21,Wrexham Road,537581.0,183209.0,43.8,2021-01-01,before,
Jan-21,Brick Lane/Princelet St,533866.0,181860.0,38.4,2021-01-01,before,
Jan-21,Hatfield Terrace/Fairfield Road,537355.0,183059.0,40.0,2021-01-01,before,
Jan-21,Buckfast St/Bethnal Green Rd,534259.0,182580.0,37.3,2021-01-01,before,
Jan-21,Devons Road / Campbell Road ,537577.0,182232.0,43.3,2021-01-01,before,
Jan-21,Morris/Barchester Street,537731.0,181761.0,41.9,2021-01-01,before,
Jan-21,Squirries St/Gosset St,534313.0,182810.0,41.1,2021-01-01,before,
Jan-21,Chrisp Street/E India Dock Road ,537940.0,181021.0,51.8,2021-01-01,before,
Jan-21,Warner Place/Hackney Rd,534255.0,183130.0,30.8,2021-01-01,before,
Jan-21,Hale Street,537661.0,180768.0,38.6,2021-01-01,before,
Jan-21,Parmiter St/ Cambridge Heath Road,534881.0,183240.0,50.1,2021-01-01,before,
Jan-21,Paradise Row/Bethnal Green Rd,534959.0,182757.0,40.8,2021-01-01,before,
Jan-21,Cavell St/Stepney Way,534884.0,181667.0,40.3,2021-01-01,before,
Jan-21,Mast House Terrace,537348.0,178690.0,48.2,2021-01-01,before,
Jan-21,Hannibal Rd/Mile End Rd,535386.0,182021.0,44.3,2021-01-01,before,
